field_id,crop_class,area_ha,date,image_id,cloudy_pixel_percentage,NDVI,NDWI
1900,Grass,2.0638843161265426,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7948598101201938,-0.7151200963580563
1901,Sugar beet,3.3892468931330537,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.2745298092907143,-0.3820610762079885
1902,Grass,2.711698951937256,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.5837875567167197,-0.5827084531260747
1903,Maize,1.1055999382933224,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.23954417922357651,-0.3488003333443188
1904,Sugar beet,2.9487507147793215,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.30166482650745396,-0.46764615409699034
1905,Sugar beet,3.1405111274453628,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.30339462520690097,-0.47465386916905344
1906,Grass,2.1028255261388593,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7941920689890286,-0.7148656024615428
1907,Maize,1.8307104359025788,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.2613741942130833,-0.3836121710723858
1908,Grass,0.6999300891914306,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.8357622175431838,-0.7537362373833465
1909,Grass,2.013330590841106,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7229141945830629,-0.6676592447215611
1910,Maize,1.0700495800946874,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.259425598839093,-0.38787909323964825
1911,Grass,2.2605927539518698,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7456908377458028,-0.6965392981019177
1912,Grass,2.272612154572836,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.8147731481006283,-0.7461217236056317
1913,Grass,0.7084456633914231,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.6312733138468865,-0.6199733070688235
1914,Grass,3.5596331518400293,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.8491707777272771,-0.7427888151069205
1915,Maize,6.232776767762302,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.2544464866714364,-0.35268348835824387
1916,Sugar beet,8.17837950623129,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.2938801411130223,-0.41489779586160824
1917,Grass,1.1150148390607177,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.6473783388474684,-0.5667043056152292
1918,Sugar beet,4.135724471583482,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.2727340553570761,-0.41934890651688816
1919,Sugar beet,4.112063471602088,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.26201087128083655,-0.3780087246771466
1920,Potato,5.369484059403055,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3433336540923437,-0.36791319305071496
1921,Sugar beet,2.768937305190513,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.27913414707257017,-0.3939870241708051
1922,Potato,1.8559735920933573,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7389468959136505,-0.6758483334610682
1923,Sugar beet,6.3971893085387475,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.25349670753022774,-0.3512233931403788
1924,Grass,1.656770291321006,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.593106771549429,-0.5170199106560204
1925,Maize,8.182003355712895,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.28615718097198767,-0.43541250015584915
1926,Maize,0.9308553300846092,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.34104758769614923,-0.4529115069236244
1927,Grass,2.0125744677905932,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.8750611303847592,-0.7949465572956127
1928,Maize,2.0547847141580036,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3356140822400195,-0.42780093520170076
1929,Maize,0.8124693817958616,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.352080758524113,-0.4616930643443851
1930,Grass,4.713828304094603,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.868585698410356,-0.7894681744399998
1931,Maize,1.751450960419161,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3083077518576116,-0.4285095153736479
1932,Maize,7.614687576256521,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,,
1933,Grass,1.5915119883769897,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.5336873592658268,-0.5490683292131607
1934,Maize,1.298171967471029,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3341012773599798,-0.4184022736765669
1935,Barley,2.34988346122924,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.44044392255659454,-0.4647249362431025
1936,Barley,2.0042832625496625,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.35343452588174895,-0.4963644877541412
1937,Grass,2.903392050923808,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.6572007517997839,-0.6273046785546591
1938,Grass,0.5315549761311198,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.789432849145959,-0.7250045396942784
1939,Maize,1.698538350652633,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7762693653980747,-0.7209883799119137
1940,Grass,0.7631302217470912,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.8252236861795352,-0.7496815219111361
1941,Grass,1.1712745269509237,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7275222492601847,-0.6833808771391526
1942,Grass,0.5296394920388919,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7869859426928825,-0.7089053574016233
1943,Grass,0.6175201245561865,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7375055986331011,-0.6735501136871179
1944,Maize,1.6743640446632595,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.8675572810210865,-0.7752067782909758
1945,Wheat,1.5356439787771776,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3884893100181583,-0.4717121789441103
1946,Wheat,0.9494125334511792,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3028262556609993,-0.4249865008800044
1947,Wheat,0.5444717390842745,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.5241025019531801,-0.5120342393568911
